master_id,year,ag-aov-aplicación_de_urea-mtco2e,ag-aov-captura_de_c_en_suelo-mtco2e,ag-aov-fermentacion_entérica-mtco2e,ag-aov-gestión_de_estiercol-mtco2e,ag-aov-suelos_agricolas-mtco2e,ag-emissions_total-mtco2e,fo-aov-4a_forestal-mtco2e,fo-aov-4b_cultivo-mtco2e,fo-aov-4c_pastizal-mtco2e,fo-aov-4d_humedal-mtco2e,fo-aov-4e_asentamientos-mtco2e,fo-aov-4f_otras_tierras-mtco2e,fo-aov-incendios-mtco2e,fo-emissions_total-mtco2e,ip-aov-a_industria_mineral-mtco2e,ip-aov-b_industria_química-mtco2e,ip-aov-c_industria_metálica-mtco2e,ip-aov-d_uso_no_energético_de_productos_de_combustibles_y_solventes-mtco2e,ip-aov-e_industria_electrónica-mtco2e,ip-aov-f_uso_de_productos_de_sao-mtco2e,ip-aov-g_otra_producción_y_usos-mtco2e,ip-emissions_total-mtco2e,wa-aov-a-rsu-mtco2e,wa-aov-b-compostaje-mtco2e,wa-aov-c1-incineracion-mtco2e,wa-aov-d1-aguasdomesticas-mtco2e,wa-aov-d2-aguasindustriales-mtco2e,wa-emissions_total-mtco2e
0,2015,0.4330157115863333,0.0,5.277092665909827,1.5815333958245383,3.9412407726150103,11.23288254593571,-76.41580143793006,1.5679061194896617,1.6516167762518703,0.020583765869186883,0.3701788001841833,0.5512040005528577,24.409135118972518,-47.84517685660978,1.92165318790869,0.7099407346229654,1.3929354580955824,0.580629799996502,0.0,2.2861842677116693,0.2423257792743237,7.133669227609733,2.809851549935041,0.05994730686512499,0.0004790104742595,0.9708017518602797,0.03189269686986161,3.872972316004567
0,2016,0.3569512232,0.0,5.1164270480243434,1.5590457963890278,3.9167199231477707,10.94914399076114,-75.68159774276369,1.5498697191064177,1.6611811610999871,0.020583765869186883,0.36869201077208885,0.5485934279983422,3.3370944816685753,-68.19558317624909,2.051440076052324,0.7379498406022267,1.7127645241888874,0.5197035665735197,0.0,2.5735902656698255,0.27226847249832703,7.86771674558511,2.8787532002819356,0.05994730686512499,0.0005330802546889999,0.9538083047730587,0.01582832175732061,3.908870213932129
0,2017,0.4012195999999996,0.0,5.083247038813286,1.5560818684602116,3.8888466189959483,10.929395126269444,-70.98703959682274,1.5463565482941652,1.6236043422471333,0.020583765869186883,0.36169779431900134,0.5499184836698144,85.93863863145117,19.053759969027737,2.0326302888307493,0.8238146678234426,1.7125306503694504,0.580629799996502,0.0,2.8321656936128483,0.27173104473867465,8.253502145371668,3.039758808444985,0.05994730686512499,0.0004733254956703845,0.9217994776947485,0.01582832175732061,4.03780724025785
0,2018,0.40644539999999985,0.0,5.054976453805747,1.5534792989673405,3.879309439239611,10.894210592012698,-67.84835571740373,1.5460623874575532,1.585818863867428,0.020583765869186883,0.35992535443162743,0.5511513846049274,3.8650566362613765,-59.91975732491164,2.09402174348243,0.8295526864711069,1.7150223605178017,0.580629799996502,0.0,3.244254405709905,0.2762761874463824,8.739757183624128,3.200335635828464,0.05994730686512499,0.0005131934749635332,0.9346821401285212,0.01582832175732061,4.211306598054395
0,2019,0.4114499999999999,0.0,5.030700743273571,1.5766727083966936,3.8738443500270683,10.892667801697332,-70.50851571647203,1.5476788143253426,1.547885661092564,0.020583765869186883,0.35599533054017196,0.5522944734791885,6.30982684251083,-60.17425082865475,2.111060193353222,0.8150822152400943,1.7159879924794317,0.580629799996502,0.0,3.5851441448817347,0.2784064787939316,9.086310824744917,3.37068020966631,0.05994730686512499,0.0004969870629752952,0.9488625691792184,0.01582832175732061,4.39581539453095
0,2020,0.41623340000000003,0.0,5.016190531424585,1.5927212583858612,3.911911435623619,10.937056625434064,-73.25117164018725,1.5503835705209357,1.5098627103492213,0.020583765869186883,0.3560092608188738,0.5533500391586039,6.310509348363393,-62.95047294510702,2.013085521594894,0.754809511194216,1.71043540552478,0.580629799996502,0.0,3.662885722653605,0.27882589120299783,9.000671852166995,3.544038310814978,0.05994730686512499,0.00036176501720849635,0.963221372138694,0.01582832175732061,4.583397076593327
0,2021,0.4207956,0.0,4.998600501597815,1.5990220075825021,3.9128480500824487,10.931266159262766,-72.59954497999526,1.553660749558606,1.471805105510638,0.020583765869186883,0.35449117155315124,0.55432031826753,6.308144420795391,-62.33653944844075,2.0820809184578364,0.7612241281922826,1.7143456298070023,0.580629799996502,0.0,4.090746660430668,0.2924503790766071,9.521477515960898,3.7080767715707568,0.05994730686512499,0.00041262480629652455,0.9723410576807854,0.01582832175732061,4.7566060826802845
0,2022,0.4251365999999999,0.0,4.976278730233891,1.6042898023760457,3.899794512986265,10.905499645596201,-71.78364910923287,1.5571872807487963,1.4337651340394013,0.020583765869186883,0.3559172933247999,0.5552074962808922,6.306135185239135,-61.554852953730666,2.1336633693117673,0.7584155906639906,1.7172689980465716,0.580629799996502,0.0,4.225452428928257,0.29251657385014135,9.70794676079723,3.876616671834636,0.061938518519829205,0.0004538020757745978,0.9785601022470916,0.01582832175732061,4.933397416434652
0,2023,0.42925640000000004,0.0,4.94964707177218,1.6158065119089033,3.891700635962357,10.88641061964344,-71.70608648336201,1.5607614708053694,1.3957923529114997,0.020583765869186883,0.3562204790190792,0.5560137086697103,6.305147182129883,-61.51156752395727,2.182418267839998,0.752636171313342,1.7200321184396767,0.580629799996502,0.0,4.647226955824936,0.2936200505106085,10.176563363925062,4.03950262302022,0.06397641290575266,0.0004951871343647319,0.9840271415782366,0.01582832175732061,5.103829686395895
0,2024,0.433155,0.0,4.9211882398909985,1.6319821802866032,3.881734212876086,10.868059633053686,-71.52226227416223,1.5642580207714512,1.357933664232252,0.020583765869186883,0.35868133413594305,0.5567410420210771,6.304795231408849,-61.35926921572347,2.2282631111950475,0.767069689027333,1.7226303152448594,0.580629799996502,0.0,4.872401907485246,0.2957234130224268,10.466718235971415,4.196488274903512,0.06605365636815956,0.0005353987690562312,0.9892004584712523,0.01582832175732061,5.268106110269301
0,2025,0.43683239999999995,0.0,4.8919424013753146,1.6526858253132113,3.869151204088414,10.85061183077694,-70.97260756473287,1.5675997091561549,1.3202333904597234,0.020583765869186883,0.3602766286568526,0.5573915351331624,6.304639890418241,-60.84188264503955,2.2720159644870055,0.7807490747655813,1.7251099512370776,0.580629799996502,0.0,5.173224818056772,0.2972262068268036,10.828955815369742,4.342557368178415,0.06816539331396561,0.0005748906680072824,0.9941564020202006,0.01582832175732061,5.421282375937909
